,Date,End Score Diff,Map,Match ID,Team 1 ID,Team 2 ID,Winner,Recent Matches Score Difference,Past Encounters Score Difference,Common Opponents Average Score difference,Map Score Difference,Winner(predicted),Predicted Probability 0,Predicted Probability 1
38756,2018-01-31 00:00:00,9,Train,2318893,7175,5991,1,0.18980457853593083,-0.27861140386251804,-0.3665675175312066,-0.0473918271253728,1,0.4935484983555797,0.5064515016444203
38757,2018-01-30 00:00:00,2,Overpass,2318874,7129,8536,1,-0.8257129936815678,-0.3764161995305751,0.17259532851818898,-1.2059409948580764,0,0.539250493959053,0.460749506040947
38758,2018-01-29 00:00:00,3,Cache,2318813,5991,5929,1,-1.5873511728446916,-0.8601921156642819,0.1390494410381892,-0.2148288204069717,0,0.5746048714062546,0.4253951285937454
38759,2018-01-29 00:00:00,11,Inferno,2318813,5991,5929,1,-1.333471779790317,-0.7795627963086641,0.1390494410381892,0.41782552448634097,0,0.5372104213531617,0.4627895786468383
38760,2018-01-29 00:00:00,8,Inferno,2318851,5639,7613,1,0.6975633646446796,-1.8029349265915056,-0.2851008140647052,0.3710674723928449,0,0.5659703356832037,0.43402966431679635
38764,2018-01-30 00:00:00,13,Overpass,2318815,5310,8068,1,-0.8257129936815678,-0.7795627963086641,-0.8108655699074443,-0.4921416054591678,0,0.6196700859249897,0.38032991407501027
38765,2018-01-30 00:00:00,3,Mirage,2318815,5310,8068,1,0.2744310428873892,-0.34097474047316073,-0.8108655699074443,-0.3465568291325094,0,0.5396477885804969,0.4603522114195031
38767,2018-01-31 00:00:00,-2,Train,2318880,8321,6010,0,2.0515867942680117,-0.624506412932476,-1.069374598584406,-0.009662544852213571,1,0.497715142023455,0.502284857976545
38774,2018-01-30 00:00:00,-5,Mirage,2318835,8543,6134,0,1.797707401213637,1.3602152942827312,-0.2809391035164911,0.38856626346017575,1,0.29677022627371086,0.7032297737262891
38775,2018-01-30 00:00:00,2,Inferno,2318835,8543,6134,1,0.8668162933475968,0.1507755039484643,-0.2809391035164911,-0.11290273607907014,1,0.43002693801487357,0.5699730619851264
38784,2018-02-01 00:00:00,-2,Mirage,2318822,7421,7344,0,0.020551649833014066,0.4298769940256028,-1.0665594516080144,-0.09744388083713067,0,0.5038519703452673,0.4961480296547327
38785,2018-02-01 00:00:00,11,Overpass,2318822,7421,7344,1,-0.14870127886990173,-0.03529215610296136,-1.0665594516080144,-1.2905066275392958,0,0.5853440388986819,0.414655961101318
38786,2018-01-31 00:00:00,4,Overpass,2318919,5310,6094,1,-0.6564600649786515,0.7275852501078839,-0.23117778846514686,-0.1894658401687428,1,0.4470109782716509,0.5529890217283491
38787,2018-01-31 00:00:00,9,Inferno,2318919,5310,6094,1,0.020551649833014066,0.7089784841027413,-0.23117778846514686,-0.303254563123157,1,0.4252410918311065,0.5747589081688935
38789,2018-01-30 00:00:00,-12,Overpass,2318834,7613,8120,0,-0.06407481451844384,-0.6865289662829512,-0.18035321215277975,0.6912585749346363,1,0.4945809447105789,0.5054190552894211
38791,2018-01-29 00:00:00,5,Cobblestone,2318853,7489,8120,1,-0.5718336006271927,-1.7099010965657926,-0.8961815976903617,-0.39213406217257685,0,0.6766470397996074,0.32335296020039267
38792,2018-01-29 00:00:00,-4,Mirage,2318853,7489,8120,0,0.10517811418447244,-0.8725966263343768,-0.8961815976903617,-0.5617815073708619,0,0.5990299295004995,0.4009700704995005
38793,2018-01-29 00:00:00,-6,Inferno,2318853,7489,8120,0,0.020551649833014066,-0.8725966263343768,-0.8961815976903617,0.06742228186105206,0,0.5815855574744679,0.41841444252553206
38796,2018-01-30 00:00:00,10,Cache,2318888,5929,6745,1,-0.2333277432213601,0.4298769940256028,0.1287159762819014,0.24189310800496466,1,0.410082611909675,0.589917388090325
38797,2018-01-30 00:00:00,3,Inferno,2318888,5929,6745,1,0.18980457853593083,0.5745962851767117,0.1287159762819014,-0.8575152475071119,1,0.419349354180963,0.580650645819037
38798,2018-01-31 00:00:00,-2,Cache,2318876,5680,7517,0,0.020551649833014066,-0.8144504825683063,-0.4558212871626077,-0.5655912318330664,0,0.5647643440022483,0.43523565599775177
38799,2018-01-31 00:00:00,-5,Cache,2318890,6290,6211,0,0.10517811418447244,-0.10971922012353164,-0.013670472491584611,-0.01426571159618721,1,0.455734622549805,0.544265377450195
38800,2018-01-31 00:00:00,-10,Train,2318890,6290,6211,0,0.782189828996138,-0.15490708042173504,-0.013670472491584611,0.17284352138296694,1,0.425761560745187,0.574238439254813
38801,2018-01-29 00:00:00,10,Train,2318812,7175,6902,1,0.3590575072388471,-0.4229331145434315,0.0715685045891529,0.02290335504089076,1,0.460913645881322,0.539086354118678
38802,2018-01-29 00:00:00,10,Mirage,2318812,7175,6902,1,1.5438280081592624,-0.25714205847196886,0.0715685045891529,-0.10054046566556687,1,0.4058191843422303,0.5941808156577697
38803,2018-01-30 00:00:00,15,Train,2318872,6651,5639,1,-2.09510995895344,0.6159446540770285,0.14101054947778427,-0.5753229911495558,1,0.4974604964335233,0.5025395035664767
38805,2018-01-28 00:00:00,2,Mirage,2318632,6667,5752,1,0.18980457853593083,0.7488501255423327,-0.061913427935571634,-0.0022096176642641212,1,0.3930181447313139,0.6069818552686861
38806,2018-01-28 00:00:00,-6,Overpass,2318632,6667,5752,0,0.3590575072388471,0.7151807394377888,-0.061913427935571634,-0.05409520044766433,1,0.3905742451762588,0.6094257548237412
38807,2018-01-28 00:00:00,-3,Inferno,2318632,6667,5752,0,-0.4025806719242768,0.5926861965706003,-0.061913427935571634,0.39700169347499514,1,0.41424062692302277,0.5857593730769772
38809,2018-01-31 00:00:00,-5,Inferno,2318804,8297,8574,0,0.4436839715903055,0.4298769940256028,0.36862758017782576,-0.14887058634283598,1,0.3787212952272133,0.6212787047727867
38810,2018-01-31 00:00:00,-8,Mirage,2318804,8297,8574,0,0.02055164983301453,-0.3143936461800999,0.36862758017782576,-0.8993905763886566,1,0.474670821682608,0.525329178317392
38812,2018-01-30 00:00:00,-2,Overpass,2318889,6673,5973,0,-1.756604101547608,-0.46945002955628795,-0.4934595251504884,-0.4064223280414777,0,0.6071012263392188,0.39289877366078113
38813,2018-01-30 00:00:00,9,Mirage,2318889,6673,5973,1,-1.9258570302505247,-0.4710822020128794,-0.4934595251504884,-0.25111812403921907,0,0.6087000200533923,0.39129997994660776
38814,2018-01-30 00:00:00,-8,Train,2318889,6673,5973,0,-0.5718336006271931,-0.3702139441955276,-0.4934595251504884,-0.08067249547088481,0,0.5421894102579754,0.4578105897420246
38816,2018-02-01 00:00:00,3,Nuke,2318713,8008,6010,1,-1.1642188510874008,0.34127334638206686,-0.24029845613297338,-0.1840308961875671,1,0.49678788862102086,0.5032121113789791
38817,2018-01-30 00:00:00,-4,Cobblestone,2318875,7129,6922,0,-1.2488453154388588,-1.8029349265915056,0.6097614549548065,0.5699372914475277,0,0.5679757307553139,0.432024269244686
38818,2018-01-29 00:00:00,5,Cobblestone,2318728,6774,7024,1,0.02055164983301453,-0.06630343277819897,0.5671355220499841,0.325209475657939,1,0.4001631700108911,0.5998368299891089
38819,2018-01-29 00:00:00,-4,Mirage,2318728,6774,7024,0,0.10517811418447244,0.1507755039484643,0.5671355220499841,0.38046745619973266,1,0.3796647992462131,0.6203352007537869
38820,2018-01-29 00:00:00,5,Cache,2318728,6774,7024,1,-0.23332774322136055,-0.053898922108103924,0.5671355220499841,0.006547333179405007,1,0.41972324862576127,0.5802767513742387
38822,2018-01-24 00:00:00,5,Inferno,2318731,8283,8211,1,0.9514427576990547,-0.5624838595820008,-3.7650959874275585,-0.26514833127951215,0,0.736616011344051,0.2633839886559491
38823,2018-01-24 00:00:00,-2,Overpass,2318731,8283,8211,0,0.8668162933475964,-0.22135981615438707,-3.7650959874275585,0.8055129824880671,0,0.6886965188315534,0.31130348116844664
38824,2018-01-24 00:00:00,9,Mirage,2318731,8283,8211,1,0.3590575072388471,-0.27718011416981475,-3.7650959874275585,-1.163658178517467,0,0.7616252830302163,0.23837471696978374
38826,2018-02-03 00:00:00,13,Cobblestone,2319002,7653,7314,1,0.9514427576990547,2.662688914642711,1.26355742471095,-0.8930481539375654,1,0.1941027143801466,0.8058972856198534
38830,2018-02-02 00:00:00,7,Overpass,2318994,7713,4501,1,-0.06407481451844384,0.491899547376078,0.2446254857151264,-0.16379393328658048,1,0.40359899008474676,0.5964010099152532
38831,2018-02-03 00:00:00,8,Overpass,2318948,7616,7217,1,-1.0795923867359425,0.6159446540770285,0.5969260099056637,-0.15944129042798824,1,0.4075893924222356,0.5924106075777644
38833,2018-02-02 00:00:00,12,Overpass,2318980,4674,8504,1,-0.14870127886990217,-0.6865289662829512,-0.17515942739651638,0.5065130669366134,0,0.5039017357819384,0.4960982642180616
38834,2018-02-02 00:00:00,6,Mirage,2318980,4674,8504,1,0.8668162933475964,0.7089784841027413,-0.17515942739651638,-0.7323734518432486,1,0.40195929347905046,0.5980407065209495
38838,2018-02-01 00:00:00,4,Cobblestone,2318933,5479,7217,1,0.2744310428873892,0.7089784841027413,0.4324686584882993,0.20172443248138555,1,0.35003854553507896,0.649961454464921
38839,2018-02-03 00:00:00,12,Mirage,2318981,7175,7532,1,0.9514427576990547,-0.2878125518870391,0.004895446338228021,0.016032397385541634,1,0.4326064814335968,0.5673935185664032
38840,2018-02-03 00:00:00,5,Cobblestone,2318981,7175,7532,1,1.2899486151048878,0.01122475890989506,0.004895446338228021,-0.08927194997702409,1,0.4010395280140663,0.5989604719859337
38842,2018-02-03 00:00:00,10,Train,2319001,6947,6366,1,1.036069222050513,1.7323506143855825,-0.2669552481844748,-0.002947182580882447,1,0.30966585190008533,0.6903341480999147
38846,2018-02-01 00:00:00,10,Overpass,2318968,4688,4602,1,-0.4025806719242768,-0.2420340006045455,-0.32410392183455866,-0.3104048841539671,0,0.5204331068864235,0.4795668931135765
38847,2018-02-01 00:00:00,-6,Mirage,2318968,4688,4602,0,0.3590575072388471,-0.13811902086822295,-0.32410392183455866,0.24300691383088593,1,0.4630309117649606,0.5369690882350394
38848,2018-02-01 00:00:00,3,Cobblestone,2318968,4688,4602,1,1.036069222050513,-0.1934496671466732,-0.32410392183455866,0.09662218315712169,1,0.44491145648152186,0.5550885435184781
38849,2018-02-02 00:00:00,-4,Inferno,2318898,6947,7653,0,-0.06407481451844384,0.41127022802046026,0.2259133312032369,-0.28482610349956533,1,0.4148370525194244,0.5851629474805756
38850,2018-02-03 00:00:00,13,Overpass,2318988,4494,5310,1,-0.9103394580330262,0.1293061585579152,0.02523288167078891,-0.19602233304994013,1,0.4820176473031037,0.5179823526968963
38851,2018-02-03 00:00:00,-4,Mirage,2318988,4494,5310,0,0.18980457853593083,0.17008441206700853,0.02523288167078891,0.08475305102415166,1,0.42540698603140714,0.5745930139685929
38852,2018-02-03 00:00:00,-6,Cobblestone,2318988,4494,5310,0,0.1051781141844729,0.1507755039484643,0.02523288167078891,0.10365019537113049,1,0.4295436194501312,0.5704563805498688
38854,2018-02-02 00:00:00,12,Inferno,2318956,4674,8504,1,1.2053221507534293,0.8020123141284543,-0.17515942739651638,-0.16924321603422057,1,0.3642918208299176,0.6357081791700824
38859,2018-02-03 00:00:00,-2,Cobblestone,2319053,5670,5005,0,-0.31795420757281845,-1.2447319464372282,0.4866511796700724,0.25678018292488775,0,0.5092709391646082,0.4907290608353918
38861,2018-02-03 00:00:00,-7,Cobblestone,2319021,4688,6978,0,0.02055164983301453,-0.6400120512700949,-0.10228999081960621,0.09270997525363893,0,0.501986842223261,0.49801315777673905
38862,2018-02-03 00:00:00,3,Inferno,2319021,4688,6978,1,-1.1642188510874008,-0.7981695623138068,-0.10228999081960621,-0.08914241221134543,0,0.5675657883919174,0.43243421160808254
38863,2018-02-03 00:00:00,3,Mirage,2319021,4688,6978,1,-0.4025806719242768,-0.5934951362572385,-0.10228999081960621,-0.006803526302922376,0,0.5190224728024689,0.48097752719753106
38868,2018-02-03 00:00:00,-2,Cache,2319052,8677,8602,0,1.882333865565095,1.7323506143855825,1.6470987866537177,3.233754720905934,1,0.12142904978246016,0.8785709502175398
38869,2018-02-03 00:00:00,-8,Overpass,2319052,8677,8602,0,1.713080936862178,0.6159446540770285,1.6470987866537177,-0.5294159334083226,1,0.24896274980348077,0.7510372501965192
38870,2018-02-03 00:00:00,-7,Mirage,2318984,5310,8068,0,0.18980457853593083,-0.2446182736608153,-0.801019048501521,-0.34095538057589087,0,0.534932451858331,0.46506754814166895
38871,2018-02-03 00:00:00,5,Overpass,2318984,5310,8068,1,-0.4025806719242768,-0.3764161995305751,-0.801019048501521,-0.38105815345017274,0,0.5697387631394883,0.43026123686051165
38872,2018-02-03 00:00:00,11,Cache,2318984,5310,8068,1,-0.23332774322136055,-0.25857334816467215,-0.801019048501521,-0.30687479477353463,0,0.5518138268093238,0.44818617319067616
38873,2018-02-03 00:00:00,4,Inferno,2318985,7533,7175,1,-1.0795923867359425,0.24380933397417714,0.29670069708751656,0.2548043890970597,1,0.4439311520282494,0.5560688479717506
38874,2018-02-03 00:00:00,-5,Mirage,2318985,7533,7175,0,-0.2333277432213601,0.27763981761989087,0.29670069708751656,0.14320553757685375,1,0.4116482078754068,0.5883517921245932
38875,2018-02-03 00:00:00,-2,Train,2318985,7533,7175,0,-0.48720713627573475,0.16628114228608312,0.29670069708751656,-0.030596974201270336,1,0.4356052460481661,0.5643947539518339
38876,2018-02-01 00:00:00,14,Inferno,2318937,5752,6137,1,0.020551649833014066,-0.28620157647533845,-0.014242772095764434,-0.08244266449624989,1,0.4746357845059769,0.5253642154940231
38877,2018-02-03 00:00:00,4,Train,2319019,8543,8721,1,0.782189828996138,0.8950461441541672,1.0717867437395663,0.9957856560208105,1,0.2563450516841198,0.7436549483158802
38879,2018-02-01 00:00:00,2,Train,2318967,8068,5929,1,-0.9949659223844846,0.21279805729893955,-0.10400006533191977,0.1937618431043243,1,0.47602011561699187,0.5239798843830081
38880,2018-02-01 00:00:00,-7,Cobblestone,2318967,8068,5929,0,-1.3334717797903166,0.21722823968111626,-0.10400006533191977,-0.19242506633278705,0,0.5025460869744358,0.4974539130255642
38881,2018-02-01 00:00:00,8,Mirage,2318967,8068,5929,1,-0.9949659223844841,0.01122475890989506,-0.10400006533191977,-0.16595359919473382,0,0.5033468516939497,0.49665314830605034
38894,2018-02-02 00:00:00,11,Inferno,2318930,8372,8378,1,-0.31795420757281845,0.24380933397417714,0.46219684963729335,-0.4852111708704122,1,0.4257144360875733,0.5742855639124267
38905,2018-02-01 00:00:00,-3,Mirage,2318873,7969,8639,0,-0.14870127886990217,0.6159446540770285,-3.46678603924985,-0.803010627376973,0,0.6972279541755708,0.30277204582442924
38906,2018-02-02 00:00:00,5,Mirage,2318928,8637,4688,1,0.5283104359417637,1.4532491243084442,0.15030940967306278,-1.7598458889200626,1,0.3712697167256429,0.6287302832743571
38907,2018-02-02 00:00:00,3,Cobblestone,2318928,8637,4688,1,0.3590575072388471,1.2361701875817808,0.15030940967306278,0.08276571187093837,1,0.33496534762792196,0.665034652372078
38908,2018-02-03 00:00:00,-4,Mirage,2319016,6211,5973,0,0.69756336464468,-0.20162536736105402,-0.19956125575959938,-0.24896282196843617,1,0.46112956147484696,0.538870438525153
38909,2018-02-03 00:00:00,-7,Inferno,2319016,6211,5973,0,0.3590575072388471,-0.22135981615438707,-0.19956125575959938,-0.06696371087573197,1,0.4700590208371307,0.5299409791628693
38911,2018-02-03 00:00:00,-6,Inferno,2318903,7314,6366,0,-0.9949659223844843,-1.9424856716300747,-2.1085469711733253,0.005949571950472997,0,0.7687715895895599,0.23122841041044012
38912,2018-02-01 00:00:00,-5,Cobblestone,2318929,7175,5310,0,0.18980457853593083,-0.1283259861286742,0.045962778370106004,0.004033145059525676,1,0.4484806039476058,0.5515193960523942
38913,2018-02-01 00:00:00,-7,Mirage,2318929,7175,5310,0,-0.48720713627573475,-0.17262780995044225,0.045962778370106004,0.07111466370411905,1,0.47674688916174424,0.5232531108382558
38915,2018-02-01 00:00:00,-10,Inferno,2318966,8637,4688,0,0.6129369002932217,1.0345968891927364,0.15030940967306278,0.5335373017282207,1,0.3256078186704888,0.6743921813295112
38921,2018-02-03 00:00:00,-5,Cache,2318998,7898,7865,0,-0.9949659223844841,-0.5004613062315256,-0.8257595584875365,-0.3165805805677749,0,0.6017503708012444,0.3982496291987556
38922,2018-02-03 00:00:00,-3,Mirage,2318998,7898,7865,0,-1.6719776371961501,-0.6400120512700949,-0.8257595584875365,0.2467410516026385,0,0.6194674986178705,0.38053250138212946
38925,2018-02-01 00:00:00,-15,Inferno,2318934,7726,7616,0,1.2053221507534293,0.98807997417988,-0.2706080230601202,0.1703985937263664,1,0.3477522558925532,0.6522477441074468
38928,2018-02-03 00:00:00,8,Inferno,2319026,7533,8068,1,-0.2333277432213601,-0.5004613062315256,0.1886908293439351,-0.04598239991401892,1,0.48381094440570993,0.5161890555942901
38929,2018-02-03 00:00:00,6,Overpass,2319026,7533,8068,1,0.2744310428873887,0.4298769940256028,0.1886908293439351,-0.13678978167409042,1,0.39820716476541806,0.6017928352345819
